예보일시,지역구분명,지역명,타입구분명,최소값,최대값,평균값,등급
2023-03-19 06:00,강원,양양평지,COAST,7.1,73.6,36.7,낮음(관심)
2023-03-19 06:00,강원,강릉평지,COAST,11.4,82.7,44.9,낮음(관심)
2023-03-19 06:00,강원,동해평지,COAST,12.4,69.4,34.8,낮음(관심)
2023-03-19 06:00,강원,삼척평지,COAST,10,81.7,41.9,낮음(관심)
2023-03-19 06:00,경북,울진산간,MOUNTAIN,7.1,67.9,23.8,낮음(관심)
2023-03-19 06:00,경북,영덕산간,MOUNTAIN,10.9,55.1,21,낮음(관심)
2023-03-19 06:00,경북,포항산간,MOUNTAIN,8.6,49.4,18.9,낮음(관심)
2023-03-19 06:00,경북,경주산간,MOUNTAIN,5.7,48.5,21.9,낮음(관심)
2023-03-19 06:00,경북,울진평지,COAST,11.4,48.5,31.7,낮음(관심)
2023-03-19 06:00,경북,영덕평지,COAST,5.7,62.7,31.3,낮음(관심)
2023-03-19 06:00,경북,포항평지,COAST,7.1,68.4,37.6,낮음(관심)
2023-03-19 06:00,경북,경주평지,COAST,7.1,48.5,26.9,낮음(관심)
2023-03-19 07:00,강원,고성산간,MOUNTAIN,5.7,74.6,21.5,낮음(관심)
2023-03-19 07:00,강원,속초산간,MOUNTAIN,7.1,55.1,20.9,낮음(관심)
2023-03-19 07:00,강원,양양산간,MOUNTAIN,7.1,59.4,18.9,낮음(관심)
2023-03-19 07:00,강원,강릉산간,MOUNTAIN,5.7,82.7,27.1,낮음(관심)
2023-03-19 07:00,강원,동해산간,MOUNTAIN,12.4,40.4,19.4,낮음(관심)
2023-03-19 07:00,강원,삼척산간,MOUNTAIN,5.7,76,25.5,낮음(관심)
2023-03-19 07:00,강원,고성평지,COAST,7.1,82.7,37.5,낮음(관심)
2023-03-19 07:00,강원,속초평지,COAST,13.8,60.3,37.3,낮음(관심)
2023-03-19 07:00,강원,양양평지,COAST,11.4,73.6,36.9,낮음(관심)
2023-03-19 07:00,강원,강릉평지,COAST,8.6,86.9,49.1,낮음(관심)
2023-03-19 07:00,강원,동해평지,COAST,11.4,69.4,32,낮음(관심)
2023-03-19 07:00,강원,삼척평지,COAST,10,81.7,37.3,낮음(관심)
2023-03-19 07:00,경북,울진산간,MOUNTAIN,7.1,69.4,24.4,낮음(관심)
2023-03-19 07:00,경북,영덕산간,MOUNTAIN,10,55.1,20.9,낮음(관심)
2023-03-19 07:00,경북,포항산간,MOUNTAIN,10,49.4,19.5,낮음(관심)
2023-03-19 07:00,경북,경주산간,MOUNTAIN,5.7,49.4,22.5,낮음(관심)
2023-03-19 07:00,경북,울진평지,COAST,7.1,49.4,32.1,낮음(관심)
2023-03-19 07:00,경북,영덕평지,COAST,8.6,69.4,30.8,낮음(관심)
2023-03-19 07:00,경북,포항평지,COAST,7.1,61.8,39,낮음(관심)
2023-03-19 07:00,경북,경주평지,COAST,11.4,55.1,29.2,낮음(관심)
2023-03-19 08:00,강원,고성산간,MOUNTAIN,7.1,81.2,26.6,낮음(관심)
2023-03-19 08:00,강원,속초산간,MOUNTAIN,7.1,68.4,28.1,낮음(관심)
2023-03-19 08:00,강원,양양산간,MOUNTAIN,5.7,67.9,26.1,낮음(관심)
2023-03-19 08:00,강원,강릉산간,MOUNTAIN,5.7,82.7,33.9,낮음(관심)
2023-03-19 08:00,강원,동해산간,MOUNTAIN,12.4,57.5,19.8,낮음(관심)
2023-03-19 08:00,강원,삼척산간,MOUNTAIN,5.7,82.7,31.1,낮음(관심)
2023-03-19 08:00,강원,고성평지,COAST,7.1,82.7,44.2,낮음(관심)
2023-03-19 08:00,강원,속초평지,COAST,20.4,73.6,47.5,낮음(관심)
2023-03-19 08:00,강원,양양평지,COAST,11.4,81.7,49.2,낮음(관심)
2023-03-19 08:00,강원,강릉평지,COAST,10,88.4,61.6,다소높음(주의)
2023-03-19 08:00,강원,동해평지,COAST,11.4,80.3,43,낮음(관심)
2023-03-19 08:00,강원,삼척평지,COAST,7.1,82.7,54,다소높음(주의)
2023-03-19 08:00,경북,울진산간,MOUNTAIN,5.7,69.4,28.4,낮음(관심)
2023-03-19 08:00,경북,영덕산간,MOUNTAIN,7.1,61.8,21.3,낮음(관심)
2023-03-19 08:00,경북,포항산간,MOUNTAIN,7.1,62.7,21,낮음(관심)
2023-03-19 08:00,경북,경주산간,MOUNTAIN,7.1,62.7,29.6,낮음(관심)
2023-03-19 08:00,경북,울진평지,COAST,8.6,61.8,43.1,낮음(관심)
2023-03-19 08:00,경북,영덕평지,COAST,11.4,76,35.7,낮음(관심)
2023-03-19 08:00,경북,포항평지,COAST,7.1,75.1,47.4,낮음(관심)
2023-03-19 08:00,경북,경주평지,COAST,7.1,68.4,40.5,낮음(관심)
2023-03-19 09:00,강원,고성산간,MOUNTAIN,5.7,89.3,38.6,낮음(관심)
2023-03-19 09:00,강원,속초산간,MOUNTAIN,5.7,88.4,47.9,낮음(관심)
2023-03-19 09:00,강원,양양산간,MOUNTAIN,7.1,82.7,57.2,다소높음(주의)
2023-03-19 09:00,강원,강릉산간,MOUNTAIN,5.7,95,52.1,다소높음(주의)
2023-03-19 09:00,강원,동해산간,MOUNTAIN,10,73.6,38.8,낮음(관심)
2023-03-19 09:00,강원,삼척산간,MOUNTAIN,5.7,89.3,53.8,다소높음(주의)
2023-03-19 09:00,강원,고성평지,COAST,10,95,57,다소높음(주의)
2023-03-19 09:00,강원,속초평지,COAST,40.4,93.6,67.7,높음(경계)
2023-03-19 09:00,강원,양양평지,COAST,10,95,71,높음(경계)
2023-03-19 09:00,강원,강릉평지,COAST,8.6,95,76.2,높음(경계)
2023-03-19 09:00,강원,동해평지,COAST,11.4,88.4,62.6,다소높음(주의)
2023-03-19 09:00,강원,삼척평지,COAST,10,95,73.7,높음(경계)
2023-03-19 09:00,경북,울진산간,MOUNTAIN,5.7,81.7,50.9,낮음(관심)
2023-03-19 09:00,경북,영덕산간,MOUNTAIN,5.7,75.1,38.4,낮음(관심)
2023-03-19 09:00,경북,포항산간,MOUNTAIN,7.1,76,45.8,낮음(관심)
2023-03-19 09:00,경북,경주산간,MOUNTAIN,5.7,81.7,53.8,다소높음(주의)
2023-03-19 09:00,경북,울진평지,COAST,8.6,88.4,69.9,높음(경계)
2023-03-19 09:00,경북,영덕평지,COAST,8.6,81.7,53.9,다소높음(주의)
2023-03-19 09:00,경북,포항평지,COAST,10,88.4,64.9,다소높음(주의)
2023-03-19 09:00,경북,경주평지,COAST,8.6,81.7,61.3,다소높음(주의)
2023-03-19 10:00,강원,고성산간,MOUNTAIN,5.7,89.3,55.5,다소높음(주의)
2023-03-19 10:00,강원,속초산간,MOUNTAIN,5.7,88.4,63.3,다소높음(주의)
2023-03-19 10:00,강원,양양산간,MOUNTAIN,5.7,88.4,64.4,다소높음(주의)
2023-03-19 10:00,강원,강릉산간,MOUNTAIN,5.7,95,60.9,다소높음(주의)
2023-03-19 10:00,강원,동해산간,MOUNTAIN,7.1,86.9,57.4,다소높음(주의)
2023-03-19 10:00,강원,삼척산간,MOUNTAIN,5.7,95,68,높음(경계)
2023-03-19 10:00,강원,고성평지,COAST,7.1,95,68.5,높음(경계)
2023-03-19 10:00,강원,속초평지,COAST,53.7,95,75.2,높음(경계)
2023-03-19 10:00,강원,양양평지,COAST,7.1,95,74.8,높음(경계)
2023-03-19 10:00,강원,강릉평지,COAST,10,95,81.4,높음(경계)
2023-03-19 10:00,강원,동해평지,COAST,7.1,95,75.7,높음(경계)
2023-03-19 10:00,강원,삼척평지,COAST,11.4,95,84.6,높음(경계)
2023-03-19 10:00,경북,울진산간,MOUNTAIN,5.7,89.3,64.9,다소높음(주의)
2023-03-19 10:00,경북,영덕산간,MOUNTAIN,5.7,82.7,51.5,다소높음(주의)
2023-03-19 10:00,경북,포항산간,MOUNTAIN,5.7,82.7,55,다소높음(주의)
2023-03-19 10:00,경북,경주산간,MOUNTAIN,5.7,88.4,60.9,다소높음(주의)
2023-03-19 10:00,경북,울진평지,COAST,8.6,95,80.8,높음(경계)
2023-03-19 10:00,경북,영덕평지,COAST,11.4,88.4,63.7,다소높음(주의)
2023-03-19 10:00,경북,포항평지,COAST,10,95,72.7,높음(경계)
2023-03-19 10:00,경북,경주평지,COAST,8.6,88.4,68.8,높음(경계)
2023-03-19 11:00,강원,고성산간,MOUNTAIN,5.7,89.3,66.3,높음(경계)
2023-03-19 11:00,강원,속초산간,MOUNTAIN,7.1,95,75.7,높음(경계)
2023-03-19 11:00,강원,양양산간,MOUNTAIN,5.7,95,73.3,높음(경계)
2023-03-19 11:00,강원,강릉산간,MOUNTAIN,5.7,95,71.4,높음(경계)
2023-03-19 11:00,강원,동해산간,MOUNTAIN,8.6,93.6,69.4,높음(경계)
2023-03-19 11:00,강원,삼척산간,MOUNTAIN,5.7,95,76.1,높음(경계)
2023-03-19 11:00,강원,고성평지,COAST,11.4,95,73.5,높음(경계)
2023-03-19 11:00,강원,속초평지,COAST,27.1,95,82.3,높음(경계)
2023-03-19 11:00,강원,양양평지,COAST,7.1,95,81.1,높음(경계)
2023-03-19 11:00,강원,강릉평지,COAST,12.8,95,85.2,높음(경계)
2023-03-19 11:00,강원,동해평지,COAST,5.7,95,81.8,높음(경계)
2023-03-19 11:00,강원,삼척평지,COAST,7.1,95,85.8,높음(경계)
2023-03-19 11:00,경북,울진산간,MOUNTAIN,5.7,89.3,71.6,높음(경계)
2023-03-19 11:00,경북,영덕산간,MOUNTAIN,5.7,95,67.2,높음(경계)
2023-03-19 11:00,경북,포항산간,MOUNTAIN,5.7,95,67.6,높음(경계)
2023-03-19 11:00,경북,경주산간,MOUNTAIN,5.7,95,70.3,높음(경계)
2023-03-19 11:00,경북,울진평지,COAST,8.6,95,82.2,높음(경계)
2023-03-19 11:00,경북,영덕평지,COAST,5.7,95,75.1,높음(경계)
2023-03-19 11:00,경북,포항평지,COAST,8.6,95,80.4,높음(경계)
2023-03-19 11:00,경북,경주평지,COAST,7.1,95,77.2,높음(경계)
2023-03-19 12:00,강원,고성산간,MOUNTAIN,7.1,89.3,66.7,높음(경계)
2023-03-19 12:00,강원,속초산간,MOUNTAIN,8.6,95,78,높음(경계)
2023-03-19 12:00,강원,양양산간,MOUNTAIN,5.7,95,76.3,높음(경계)
2023-03-19 12:00,강원,강릉산간,MOUNTAIN,5.7,95,75.3,높음(경계)
2023-03-19 12:00,강원,동해산간,MOUNTAIN,5.7,95,74.7,높음(경계)
2023-03-19 12:00,강원,삼척산간,MOUNTAIN,5.7,95,77.1,높음(경계)
2023-03-19 12:00,강원,고성평지,COAST,8.6,95,75.2,높음(경계)
2023-03-19 12:00,강원,속초평지,COAST,68.4,95,84.5,높음(경계)
2023-03-19 12:00,강원,양양평지,COAST,11.4,95,83.3,높음(경계)
2023-03-19 12:00,강원,강릉평지,COAST,10,95,85.7,높음(경계)
2023-03-19 12:00,강원,동해평지,COAST,12.8,95,83.5,높음(경계)
2023-03-19 12:00,강원,삼척평지,COAST,11.4,95,84.9,높음(경계)
2023-03-19 12:00,경북,울진산간,MOUNTAIN,7.1,89.3,76.9,높음(경계)
2023-03-19 12:00,경북,영덕산간,MOUNTAIN,5.7,89.3,72.8,높음(경계)
2023-03-19 12:00,경북,포항산간,MOUNTAIN,5.7,95,71.6,높음(경계)
2023-03-19 12:00,경북,경주산간,MOUNTAIN,5.7,95,79.5,높음(경계)
2023-03-19 12:00,경북,울진평지,COAST,8.6,95,84.1,높음(경계)
2023-03-19 12:00,경북,영덕평지,COAST,11.4,93.6,77.5,높음(경계)
2023-03-19 12:00,경북,포항평지,COAST,8.6,95,81,높음(경계)
2023-03-19 12:00,경북,경주평지,COAST,10,95,84.2,높음(경계)
2023-03-19 13:00,강원,고성산간,MOUNTAIN,5.7,89.3,73.2,높음(경계)
2023-03-19 13:00,강원,속초산간,MOUNTAIN,15.7,95,78.3,높음(경계)
2023-03-19 13:00,강원,양양산간,MOUNTAIN,65.6,95,77.8,높음(경계)
2023-03-19 13:00,강원,강릉산간,MOUNTAIN,5.7,95,76.6,높음(경계)
2023-03-19 13:00,강원,동해산간,MOUNTAIN,72.2,95,79.3,높음(경계)
2023-03-19 13:00,강원,삼척산간,MOUNTAIN,5.7,95,78.6,높음(경계)
2023-03-19 13:00,강원,고성평지,COAST,11.4,95,82.1,높음(경계)
2023-03-19 13:00,강원,속초평지,COAST,22.8,95,84.9,높음(경계)
2023-03-19 13:00,강원,양양평지,COAST,22.8,95,85.2,높음(경계)
2023-03-19 13:00,강원,강릉평지,COAST,8.6,95,86.1,매우높음(심각)
2023-03-19 13:00,강원,동해평지,COAST,15.7,95,82.7,높음(경계)
2023-03-19 13:00,강원,삼척평지,COAST,11.4,95,83.4,높음(경계)
2023-03-19 13:00,경북,울진산간,MOUNTAIN,7.1,89.3,77.3,높음(경계)
2023-03-19 13:00,경북,영덕산간,MOUNTAIN,5.7,95,77.5,높음(경계)
2023-03-19 13:00,경북,포항산간,MOUNTAIN,5.7,95,74.4,높음(경계)
2023-03-19 13:00,경북,경주산간,MOUNTAIN,7.1,95,80.6,높음(경계)
2023-03-19 13:00,경북,울진평지,COAST,15.7,95,82.9,높음(경계)
2023-03-19 13:00,경북,영덕평지,COAST,7.1,95,78.8,높음(경계)
2023-03-19 13:00,경북,포항평지,COAST,8.6,95,81.6,높음(경계)
2023-03-19 13:00,경북,경주평지,COAST,22.8,95,84.2,높음(경계)
2023-03-19 14:00,강원,고성산간,MOUNTAIN,5.7,89.3,75.7,높음(경계)
2023-03-19 14:00,강원,속초산간,MOUNTAIN,72.2,95,78.9,높음(경계)
2023-03-19 14:00,강원,양양산간,MOUNTAIN,5.7,95,77.6,높음(경계)
2023-03-19 14:00,강원,강릉산간,MOUNTAIN,5.7,95,76.8,높음(경계)
2023-03-19 14:00,강원,동해산간,MOUNTAIN,72.2,95,79.3,높음(경계)
2023-03-19 14:00,강원,삼척산간,MOUNTAIN,5.7,95,78.5,높음(경계)
2023-03-19 14:00,강원,고성평지,COAST,10,95,82.7,높음(경계)
2023-03-19 14:00,강원,속초평지,COAST,73.6,95,86.1,매우높음(심각)
2023-03-19 14:00,강원,양양평지,COAST,71.3,95,85.3,높음(경계)
2023-03-19 14:00,강원,강릉평지,COAST,24.2,95,86.1,매우높음(심각)
2023-03-19 14:00,강원,동해평지,COAST,7.1,95,82.4,높음(경계)
2023-03-19 14:00,강원,삼척평지,COAST,11.4,95,80,높음(경계)
2023-03-19 14:00,경북,울진산간,MOUNTAIN,5.7,89.3,75.5,높음(경계)
2023-03-19 14:00,경북,영덕산간,MOUNTAIN,5.7,95,79.3,높음(경계)
2023-03-19 14:00,경북,포항산간,MOUNTAIN,10,95,78,높음(경계)
2023-03-19 14:00,경북,경주산간,MOUNTAIN,7.1,95,80,높음(경계)
2023-03-19 14:00,경북,울진평지,COAST,12.8,88.4,74.1,높음(경계)
2023-03-19 14:00,경북,영덕평지,COAST,10,95,80.2,높음(경계)
2023-03-19 14:00,경북,포항평지,COAST,10,95,81,높음(경계)
2023-03-19 14:00,경북,경주평지,COAST,8.6,95,82,높음(경계)
2023-03-19 15:00,강원,고성산간,MOUNTAIN,5.7,89.3,75.9,높음(경계)
2023-03-19 15:00,강원,속초산간,MOUNTAIN,72.2,95,78.9,높음(경계)
2023-03-19 15:00,강원,양양산간,MOUNTAIN,67,95,77.8,높음(경계)
2023-03-19 15:00,강원,강릉산간,MOUNTAIN,5.7,95,77,높음(경계)
2023-03-19 15:00,강원,동해산간,MOUNTAIN,7.1,93.6,78.9,높음(경계)
2023-03-19 15:00,강원,삼척산간,MOUNTAIN,7.1,95,77.8,높음(경계)
2023-03-19 15:00,강원,고성평지,COAST,7.1,95,82.2,높음(경계)
2023-03-19 15:00,강원,속초평지,COAST,71.3,95,86.1,매우높음(심각)
2023-03-19 15:00,강원,양양평지,COAST,27.1,95,85,높음(경계)
2023-03-19 15:00,강원,강릉평지,COAST,10,95,83.3,높음(경계)
2023-03-19 15:00,강원,동해평지,COAST,11.4,95,79.5,높음(경계)
2023-03-19 15:00,강원,삼척평지,COAST,7.1,95,76,높음(경계)
2023-03-19 15:00,경북,울진산간,MOUNTAIN,5.7,89.3,76.2,높음(경계)
2023-03-19 15:00,경북,영덕산간,MOUNTAIN,10,95,80,높음(경계)
2023-03-19 15:00,경북,포항산간,MOUNTAIN,8.6,95,77.8,높음(경계)
2023-03-19 15:00,경북,경주산간,MOUNTAIN,10,95,78.7,높음(경계)
2023-03-19 15:00,경북,울진평지,COAST,5.7,93.6,70.2,높음(경계)
2023-03-19 15:00,경북,영덕평지,COAST,10,95,79,높음(경계)
2023-03-19 15:00,경북,포항평지,COAST,7.1,95,77.5,높음(경계)
2023-03-19 15:00,경북,경주평지,COAST,11.4,95,79.1,높음(경계)
2023-03-19 16:00,강원,고성산간,MOUNTAIN,7.1,89.3,75.9,높음(경계)
2023-03-19 16:00,강원,속초산간,MOUNTAIN,71.3,95,78.8,높음(경계)
2023-03-19 16:00,강원,양양산간,MOUNTAIN,5.7,95,77.7,높음(경계)
2023-03-19 16:00,강원,강릉산간,MOUNTAIN,5.7,95,75.3,높음(경계)
2023-03-19 16:00,강원,동해산간,MOUNTAIN,27.1,93.6,79.1,높음(경계)
2023-03-19 16:00,강원,삼척산간,MOUNTAIN,5.7,95,76.1,높음(경계)
2023-03-19 16:00,강원,고성평지,COAST,8.6,95,80.9,높음(경계)
2023-03-19 16:00,강원,속초평지,COAST,15.7,95,83.9,높음(경계)
2023-03-19 16:00,강원,양양평지,COAST,14.3,95,84,높음(경계)
2023-03-19 16:00,강원,강릉평지,COAST,11.4,95,81.8,높음(경계)
2023-03-19 16:00,강원,동해평지,COAST,8.6,95,77,높음(경계)
2023-03-19 16:00,강원,삼척평지,COAST,15.7,95,72.7,높음(경계)
2023-03-19 16:00,경북,울진산간,MOUNTAIN,7.1,89.3,75.3,높음(경계)
2023-03-19 16:00,경북,영덕산간,MOUNTAIN,10,95,80,높음(경계)
2023-03-19 16:00,경북,포항산간,MOUNTAIN,11.4,95,77.6,높음(경계)
2023-03-19 16:00,경북,경주산간,MOUNTAIN,5.7,95,77.5,높음(경계)
2023-03-19 16:00,경북,울진평지,COAST,7.1,93.6,66.5,높음(경계)
2023-03-19 16:00,경북,영덕평지,COAST,14.3,95,72.7,높음(경계)
2023-03-19 16:00,경북,포항평지,COAST,11.4,95,75.9,높음(경계)
2023-03-19 16:00,경북,경주평지,COAST,11.4,95,76.8,높음(경계)
2023-03-19 17:00,강원,고성산간,MOUNTAIN,5.7,89.3,74.2,높음(경계)
2023-03-19 17:00,강원,속초산간,MOUNTAIN,10,95,73.8,높음(경계)
2023-03-19 17:00,강원,양양산간,MOUNTAIN,5.7,95,75.8,높음(경계)
2023-03-19 17:00,강원,강릉산간,MOUNTAIN,5.7,89.3,68.7,높음(경계)
2023-03-19 17:00,강원,동해산간,MOUNTAIN,8.6,93.6,78.8,높음(경계)
2023-03-19 17:00,강원,삼척산간,MOUNTAIN,5.7,89.3,72.6,높음(경계)
2023-03-19 17:00,강원,고성평지,COAST,7.1,95,79,높음(경계)
2023-03-19 17:00,강원,속초평지,COAST,15.7,95,79.1,높음(경계)
2023-03-19 17:00,강원,양양평지,COAST,7.1,95,79.7,높음(경계)
2023-03-19 17:00,강원,강릉평지,COAST,7.1,95,72.6,높음(경계)
2023-03-19 17:00,강원,동해평지,COAST,7.1,95,74.9,높음(경계)
2023-03-19 17:00,강원,삼척평지,COAST,11.4,95,67.8,높음(경계)
2023-03-19 17:00,경북,울진산간,MOUNTAIN,5.7,89.3,69.9,높음(경계)
2023-03-19 17:00,경북,영덕산간,MOUNTAIN,7.1,95,78.9,높음(경계)
2023-03-19 17:00,경북,포항산간,MOUNTAIN,7.1,95,76.4,높음(경계)
2023-03-19 17:00,경북,경주산간,MOUNTAIN,5.7,95,75.3,높음(경계)
2023-03-19 17:00,경북,울진평지,COAST,8.6,88.4,59.7,다소높음(주의)
2023-03-19 17:00,경북,영덕평지,COAST,8.6,95,66.7,높음(경계)
2023-03-19 17:00,경북,포항평지,COAST,10,95,71.5,높음(경계)
2023-03-19 17:00,경북,경주평지,COAST,7.1,95,71.6,높음(경계)
2023-03-19 18:00,강원,고성산간,MOUNTAIN,5.7,89.3,68,높음(경계)
2023-03-19 18:00,강원,속초산간,MOUNTAIN,8.6,82.7,64.6,다소높음(주의)
2023-03-19 18:00,강원,양양산간,MOUNTAIN,5.7,95,71.9,높음(경계)
2023-03-19 18:00,강원,강릉산간,MOUNTAIN,5.7,89.3,64.7,다소높음(주의)
2023-03-19 18:00,강원,동해산간,MOUNTAIN,5.7,82.7,61.1,다소높음(주의)
2023-03-19 18:00,강원,삼척산간,MOUNTAIN,5.7,89.3,67.1,높음(경계)
2023-03-19 18:00,강원,고성평지,COAST,8.6,88.4,72.1,높음(경계)
2023-03-19 18:00,강원,속초평지,COAST,55.1,81.7,69.8,높음(경계)
2023-03-19 18:00,강원,양양평지,COAST,8.6,95,74.1,높음(경계)
2023-03-19 18:00,강원,강릉평지,COAST,7.1,93.6,66.9,높음(경계)
2023-03-19 18:00,강원,동해평지,COAST,11.4,93.6,65.3,다소높음(주의)
2023-03-19 18:00,강원,삼척평지,COAST,7.1,89.3,60.2,다소높음(주의)
2023-03-19 18:00,경북,울진산간,MOUNTAIN,5.7,89.3,61.4,다소높음(주의)
2023-03-19 18:00,경북,영덕산간,MOUNTAIN,5.7,89.3,71.6,높음(경계)
2023-03-19 18:00,경북,포항산간,MOUNTAIN,5.7,89.3,69.7,높음(경계)
2023-03-19 18:00,경북,경주산간,MOUNTAIN,5.7,95,72.4,높음(경계)
2023-03-19 18:00,경북,울진평지,COAST,10,81.7,50.6,낮음(관심)
2023-03-19 18:00,경북,영덕평지,COAST,7.1,88.4,59.6,다소높음(주의)
2023-03-19 18:00,경북,포항평지,COAST,7.1,88.4,63.7,다소높음(주의)
2023-03-19 18:00,경북,경주평지,COAST,8.6,93.6,66.4,높음(경계)
2023-03-19 19:00,강원,고성산간,MOUNTAIN,5.7,82.7,60.4,다소높음(주의)
2023-03-19 19:00,강원,속초산간,MOUNTAIN,5.7,81.7,58.1,다소높음(주의)
2023-03-19 19:00,강원,양양산간,MOUNTAIN,5.7,88.4,65.3,다소높음(주의)
2023-03-19 19:00,강원,강릉산간,MOUNTAIN,5.7,87.9,56.6,다소높음(주의)
2023-03-19 19:00,강원,동해산간,MOUNTAIN,5.7,61.3,40.5,낮음(관심)
2023-03-19 19:00,강원,삼척산간,MOUNTAIN,5.7,82.7,56.8,다소높음(주의)
2023-03-19 19:00,강원,고성평지,COAST,7.1,82.7,61.3,다소높음(주의)
2023-03-19 19:00,강원,속초평지,COAST,15.7,81.7,62.2,다소높음(주의)
2023-03-19 19:00,강원,양양평지,COAST,8.6,88.4,66.6,높음(경계)
2023-03-19 19:00,강원,강릉평지,COAST,8.6,82.7,59,다소높음(주의)
2023-03-19 19:00,강원,동해평지,COAST,7.1,67,44.7,낮음(관심)
2023-03-19 19:00,강원,삼척평지,COAST,11.4,82.7,45.6,낮음(관심)
2023-03-19 19:00,경북,울진산간,MOUNTAIN,5.7,81.2,47,낮음(관심)
2023-03-19 19:00,경북,영덕산간,MOUNTAIN,5.7,87.9,57.6,다소높음(주의)
2023-03-19 19:00,경북,포항산간,MOUNTAIN,5.7,76,56.2,다소높음(주의)
2023-03-19 19:00,경북,경주산간,MOUNTAIN,5.7,88.4,64.5,다소높음(주의)
2023-03-19 19:00,경북,울진평지,COAST,10,61.8,37.4,낮음(관심)
2023-03-19 19:00,경북,영덕평지,COAST,8.6,75.1,46.1,낮음(관심)
2023-03-19 19:00,경북,포항평지,COAST,7.1,81.7,56.8,다소높음(주의)
2023-03-19 19:00,경북,경주평지,COAST,7.1,81.7,60.8,다소높음(주의)
2023-03-19 20:00,강원,고성산간,MOUNTAIN,5.7,76,56.4,다소높음(주의)
2023-03-19 20:00,강원,속초산간,MOUNTAIN,7.1,81.7,61.5,다소높음(주의)
2023-03-19 20:00,강원,양양산간,MOUNTAIN,5.7,82.7,51.5,다소높음(주의)
2023-03-19 20:00,강원,강릉산간,MOUNTAIN,5.7,82.7,49.9,낮음(관심)
2023-03-19 20:00,강원,동해산간,MOUNTAIN,7.1,49.4,28.6,낮음(관심)
2023-03-19 20:00,강원,삼척산간,MOUNTAIN,7.1,81.2,49.6,낮음(관심)
2023-03-19 20:00,강원,고성평지,COAST,8.6,81.7,53.1,다소높음(주의)
2023-03-19 20:00,강원,속초평지,COAST,22.8,75.1,59.8,다소높음(주의)
2023-03-19 20:00,강원,양양평지,COAST,5.7,82.7,61.6,다소높음(주의)
2023-03-19 20:00,강원,강릉평지,COAST,7.1,81.7,53.5,다소높음(주의)
2023-03-19 20:00,강원,동해평지,COAST,10,56.1,35.3,낮음(관심)
2023-03-19 20:00,강원,삼척평지,COAST,7.1,81.7,36.4,낮음(관심)
2023-03-19 20:00,경북,울진산간,MOUNTAIN,5.7,74.6,37.7,낮음(관심)
2023-03-19 20:00,경북,영덕산간,MOUNTAIN,5.7,87.9,51.9,다소높음(주의)
2023-03-19 20:00,경북,포항산간,MOUNTAIN,5.7,74.6,43,낮음(관심)
2023-03-19 20:00,경북,경주산간,MOUNTAIN,5.7,75.1,48.8,낮음(관심)
2023-03-19 20:00,경북,울진평지,COAST,11.4,56.1,30.5,낮음(관심)
2023-03-19 20:00,경북,영덕평지,COAST,8.6,73.6,39.8,낮음(관심)
2023-03-19 20:00,경북,포항평지,COAST,7.1,75.1,53.7,다소높음(주의)
2023-03-19 20:00,경북,경주평지,COAST,8.6,69.4,49.8,낮음(관심)
2023-03-19 21:00,강원,고성산간,MOUNTAIN,5.7,78.4,55.3,다소높음(주의)
2023-03-19 21:00,강원,속초산간,MOUNTAIN,5.7,75.1,56.2,다소높음(주의)
2023-03-19 21:00,강원,양양산간,MOUNTAIN,5.7,82.7,58.8,다소높음(주의)
2023-03-19 21:00,강원,강릉산간,MOUNTAIN,5.7,82.7,46.8,낮음(관심)
2023-03-19 21:00,강원,동해산간,MOUNTAIN,5.7,42.8,22.7,낮음(관심)
2023-03-19 21:00,강원,삼척산간,MOUNTAIN,5.7,82.7,46.5,낮음(관심)
2023-03-19 21:00,강원,고성평지,COAST,11.4,88.4,56.8,다소높음(주의)
2023-03-19 21:00,강원,속초평지,COAST,15.7,75.1,58.8,다소높음(주의)
2023-03-19 21:00,강원,양양평지,COAST,12.8,88.4,68.8,높음(경계)
